"author_id","name"
12705,"Judy Torgus"
12706,"Sally Wendkos Olds"
12707,"Lieselotte Kolanoske"
12708,"Philip Simpson"
12709,"James Patrick Donleavy"
12710,"James R. Kincaid"
12711,"Leanne Franson"
12712,"James Lapine"
12713,"Joan DeClaire"
12714,"Jack Lindstrom"
12715,"Tim Dolin"
12716,"Mateu"
12717,"Justine Fontes"
12718,"Omar Rayyan"
12719,"Carol Wallace"
12720,"Nancy Munger"
12721,"Greg Proops"
12722,"Richard Howard"
12723,"Tonya R. Carter"
12724,"Rowland Barber"
12725,"Sonia Soto"
12726,"Margaret Costa"
12727,"Louise Maude"
12728,"Jennifer Armstrong"
12729,"Alan M. Dahms"
12730,"Jonny Cash"
12731,"Donna Kae Nelson"
12732,"Colette Inez"
12733,"Pauline Nestor"
12734,"Maud Ellmann"
12735,"Heinz Zwack"
12736,"Dahlia Lithwick"
12737," Sr. Scott"
12738,"Matt Kingdon"
12739,"D E Hussey"
12740,"Nicholas De Lange"
12741,"Nancy Stevenson"
12742,"David Loughery"
12743,"Richard Pini"
12744,"Rachel Cowan"
12745,"Bill Basso"
12746,"Henry Serrano Villard"
12747,"Susanne Staatsmann"
12748,"Uda StrÃ¤tling"
12749,"William E. Simon"
12750,"David Diamond"
12751,"Claude K. Dubois"
12752,"Mirra Ginsburg"
12753,"McBain"
12754,"Dave Davidson"
12755,"Patrick Besnier"
12756,"Christel Hildebrandt"
12757,"Don Preston"
12758,"Jennifer Greene"
12759,"Michael D'Orso"
12760,"Stella Bagwell"
12761,"Bernard Suchecky"
12762,"Julie Brady"
12763,"Jim Wong-Chu"
12764,"Arthur C. Clarke (Introduction)"
12765,"Larry Schwinger"
12766,"Hans Hermann"
12767,"Nikolaus Hansen"
12768,"Royce L. Abrahamson"
12769,"Mike Baker"
12770,"John Jude Palencar"
12771,"Ricia Mainhardt"
12772,"Randolph Hogan"
12773,"Diana Ossana"
12774,"Dan Dye"
12775,"Alan Nakano"
12776,"Loren Lester"
12777,"Peter (Narrator) MacNichol"
12778,"Tim Curry"
12779,"Jill Tanner"
12780,"Dixie Carter"
12781,"Daniel T. Jones"
12782,"Anne Matsumoto Stewart"
12783,"Kenneth S. Janke Sr."
12784,"Michael Robinson"
12785,"Brenda Maddox"
12786,"Jovian Weigel"
12787,"Ulli GÃ¼nther"
12788,"Jeffrey P. Lindsay"
12789,"Ronald De Leeuw"
12790,"Nahum N. Glatzer"
12791,"John Ciardi"
12792,"Judith McCoy Miller"
12793,"Jonathan Raban"
12794,"Walter James Miller"
12795,"Rosemary Lloyd"
12796,"W. S. Dell"
12797,"Hermann Palsson"
12798,"Doug Peacock"
12799,"Carl Stiner"
12800," Phillip C. Mcgraw"
12801,"Laura Morton"
12802,"A. Roger Merrill"
12803,"Hickm"
12804,"Ruth Levitt"
12805,"Arthur Cook"
12806,"Elizabeth A. Scarborough"
12807,"Children's Dover Thrift"
12808,"Ted Landphair"
12809,"Linda Jennings"
12810,"Doug Munson"
12811,"Donald D. Walsh"
12812,"David Bevington"
12813,"Tony Tanner"
12814,"D. W. Harding"
12815,"Roberta Carter Clark"
12816,"Paul Howard"
12817,"Hom And Hom "
12818,"Phillip Berman"
12819,"Dan H. Laurence"
12820,"Helen Stratton"
12821,"Arthur Hughes"
12822,"Robert Lecker"
12823,"Aisha Ikramuddin"
12824,"Arthur M Schlesinger"
12825,"Rick Baldwin"
12826,"Wallace Tripp"
12827,"Barbara Siebel Thomas"
12828,"Lynn Sweat"
12829,"Dirk Gringhuis"
12830,"Dick Gringhuis"
12831,"Alan Tiegreen"
12832,"Jan Naimo Jones"
12833,"Paul Casale"
12834,"Geraldine A. Larkin"
12835,"Benjamin DeMott"
12836,"Herberth E. Herlitschka"
12837,"Erik Wilson"
12838,"Linda Graves"
12839,"Stanley Corngold"
12840,"Joan M. Anderson"
12841,"James Kinsley"
12842,"Daphne Patai"
12843,"Diana Bryan"
12844,"Novle Rogers"
12845,"Kathryn Larson"
12846,"Tom Corbett"
12847,"Melanie Walz"
12848,"John Cleese"
12849,"George Guthridge"
12850,"John"
12851,"Virginia Hopkins"
12852,"Robert Lawson"
12853,"Bill Lorencz"
12854,"Marcia Thornton Jones"
12855,"David Schulz"
12856,"Joe Layden"
12857," Etal. Lademan"
12858,"Edgar Parin D'Aulaire"
12859,"Micheal Canada"
12860,"Ketz Pajeon"
12861,"Beck Underwood"
12862,"Thomas Fensch"
12863,"James Cross Giblin"
12864,"Jim Steck"
12865,"Paul Granger"
12866,"Charles Osborne"
12867,"Henry Scammell"
12868,"Michael Whelan"
12869,"Guillermo Cabrena Infante"
12870,"Thomas Mohr"
12871,"Walter Ahlers"
12872,"Verena C. Harksen"
12873,"Uwe Anton"
12874,"Svenja Becker"
12875,"Robin Raab"
12876,"Donald M. Goldstein"
12877,"Edith M. Pavese"
12878,"Michael Stern"
12879,"Gary Kinder"
12880,"Johanna Roebas"
12881,"Joe Musser"
12882,"Charlotte Breuer"
12883,"Roseli Bontjes Van Beek"
12884,"Peter Hilliges"
12885,"Patsy Stoneman"
12886,"Lisa Johnson"
12887,"Kjartan Flgstad"
12888,"Robert Quackenbush"
12889,"Sherry Suib Cohen"
12890,"Hilaire Belloc"
12891,"Robert E. Lee"
12892,"Barclay Shaw"
12893,"Dinah Mack"
12894,"Laura Fisher  Kaiser"
12895,"Peter J. Gomes"
12896,"Sharon O'Brien"
12897,"Alex Landragin"
12898,"Jeff Woodman"
12899,"Liesel Linn"
12900,"Richard Alewyn"
12901,"Regina Schilling"
12902,"Alexandra Baumrucker"
12903,"Daniel C. Dennett"
12904,"Moshe Susser"
12905,"Michael Ventura"
12906,"Stevens"
12907,"Fairness And Accuracy In Reporting"
12908,"Nancy Ann Richardson"
12909,"Antonella Platano"
12910,"Peter Barsocchini"
12911,"David Harrington"
12912,"Greg Smalley"
12913,"Monte Farber"
12914,"Werner Peterich"
12915,"Angela Bowering"
12916,"Rick Kirkman"
12917,"Richard Green"
12918,"Sherab Chodin Kohn"
12919,"Geoffrey Wall"
12920,"J. I. M. Stewart"
12921,"Jennifer Heddler"
12922,"Matthew Deandrea"
12923,"Jamie Smith"
12924,"Mary Pyefinch"
12925,"Stephen Alcorn"
12926,"Annelie Ortmanns-Suzuki"
12927,"Floyd A. O'Neil"
12928,"Thomas H. Johnson"
12929,"Ann Zwinger"
12930,"Susan Dworkin"
12931,"Benjamin Zander"
12932,"Terrence Mann"
12933,"Annabel Laity"
12934,"Dennis Franz"
12935,"Judith A. Kates"
12936,"Ann Howard Halsey"
12937,"Kristina Cordero"
12938,"Anthony Arnove"
12939,"Elizabeth Ammons"
12940,"Rochelle Alers"
12941,"Mignon Eberhart"
12942,"Ruth Bennett"
12943,"Colleen Bresse"
12944,"Joel Myerson"
12945,"Alexander Lenard"
12946,"Mike Lynch"
12947,"Helen Cann"
12948,"Miltinnie Yih"
12949,"Jeff Stone"
12950,"Mark Mitchell"
12951,"Richard S. Wheeler"
12952,"Mary W. Littell"
12953,"Larry Karaszewski"
12954,"Elaine R. Hedges"
12955,"Elaine Hedges"
12956,"Robert Hurley"
12957,"Richmond Lattimore"
12958,"Jim Clark"
12959,"Joanne Redd"
12960,"Phyllis Haddox"
12961,"Neil Waldman"
12962,"Margaret Bunson"
12963,"Janice Johnson"
12964,"Sneaky Pie Brown"
12965,"Klaus Staemmler"
12966,"Amy Hill Hearth"
12967,"Antonia White"
12968,"Marian Zwerling Sugano"
12969,"Marian Zwerling Sugan"
12970,"Arthur Zeiger"
12971,"GÃ¶tz Trenkler"
12972,"Lisa Tuttle"
12973,"Thomas Guillen"
12974,"Antoine Chalvin"
12975,"Peter Kussi"
12976,"Timothy B. Ering"
12977,"Kevin Hart"
12978,"Norbert Puszkar"
12979,"Christel Rost"
12980,"Sigurd Engel"
12981,"Anne L. McKinnon"
12982,"Carol H. Munter"
12983,"Lyndall Stein"
12984,"Sandra Glahn"
12985,"Daniel Hart"
12986,"Inge Leipold"
12987,"Mat Gleason"
12988,"Kieran Prendiville"
12989,"Grace Frick"
12990,"Pierre Salomon"
12991,"N.c. Wyeth"
12992,"Lawrence D. Stokes"
12993,"Gwenda Kaczor"
12994,"Paul Rabinow"
12995,"John Dolan"
12996,"Nicholas Everitt"
12997,"Walter Hamilton"
12998,"Jeffrey Hopkins"
12999,"Philippe Ames"
13000,"Theodore Sturgeon"
13001,"Eremei Parnov"
13002," Florence Atwater"
13003,"Halil Cibran"
13004,"Malte Krutzsch"
13005,"Sonja Hauser"
13006,"Susanna Mende"
13007,"Alan Rich"
13008,"Judy Shasek"
13009,"Mildred Marmur"
13010,"Martin Luther"
13011,"Suzanne Scott"
13012,"Samuel B. Griffith"
13013,"G. Se Briem"
13014,"William Theodore De Bary"
13015,"Maurice Cranston"
13016,"Barrons Educational Series"
13017,"Irene Gunther"
13018,"Janet Sternburg"
13019,"Hoang Lam"
13020,"Alfred Appel Jr."
13021,"Richard Dowis"
13022,"K.D. Wentworth"
13023,"Amelie Thoma"
13024,"Heike Hohlbein"
13025,"Claudia HolzfÃ¶rster"
13026,"Gail Grove"
13027,"Norman Denny"
13028,"Suellen Cheng"
13029,"Kathryn Uhl"
13030,"Shari Benstock"
13031,"A. Elizabeth Delany"
13032,"Gunther Stuhlmann"
13033,"King-Kok Cheung"
13034,"Beth Teitelman"
13035,"Sondra Williamson Runnells"
13036,"Patrick Samway"
13037,"Tom Horton"
13038,"James Wright"
13039,"Ernestine Gilbreth Carey"
13040,"Eliot Asinof"
13041,"Anne Griffin Perry"
13042,"Marc Burckhardt"
13043,"Hugh Collins"
13044,"Olaf Terpitz"
13045,"Leoung O'Young"
13046,"Neal Yamamoto"
13047,"Donald Rumbelow"
13048,"Ronald Himler"
13049,"Karen Dawe"
13050,"Anne Spudvilas"
13051,"Theodore Geisel"
13052,"Joyce Hunt"
13053,"Carolyn Ewing"
13054,"Roberto Marchiori"
13055,"Irene Testot-Ferry"
13056,"Michael Martchenko"
13057,"Peter Levi"
13058,"Susan Williamson"
13059,"Janet Hale"
13060,"Beardstown Ladies Investment Club"
13061,"Aram Saroyan"
13062,"Roger Pearson"
13063,"Jay Heinrichs"
13064,"Laurie Barrows"
13065,"Betsy Lewin"
13066,"Michael B. Rothenberg M.D."
13067,"Yves Hersant"
13068,"Hubert Nyssen"
13069,"Rose-Myriam Rejouis"
13070,"Ursula KÃ¶sters-Roth"
13071,"Silvia Morawetz"
13072,"Mitchel Weiner"
13073,"Erik Doescher"
13074,"Charles Tang"
13075,"Danelle Morton"
13076,"John Maxtone-Graham"
13077,"Simon Richmond"
13078,"Andrew Bender"
13079,"Marie Cambon"
13080,"Arthur Luther"
13081,"Edward Guiliano"
13082,"Albert Wesselski"
13083,"Jesse Coulson"
13084,"George Gordon"
13085,"Annette Meyer-Prien"
13086,"Danny Brooks Dalby"
13087,"of Rolling Stone"
13088,"Lynd Ward"
13089,"Arlie Russell Hochschild"
13090,"Patrick Hart"
13091,"Marty Minchin"
13092,"Joseph Rutt"
13093,"Peter Parham"
13094,"Patrick Gaffney"
13095,"Chungliang Al Huang"
13096,"Lynne Gilberg"
13097,"Alison McMillen"
13098,"RenÃ© Goscinny"
13099,"Linda Buckle"
13100,"Christopher Priest"
13101,"David Carpenter"
13102,"Tom Geddes"
13103,"Else Holmelund Minarik"
13104,"H. Gluck"
13105,"John M. Daniel"
13106,"Georges Moroz"
13107,"Martin Matje"
13108,"H. Castor"
13109,"Eloise Flood"
13110,"L. Kate Deal"
13111,"Steve McInturff"
13112,"David Wann"
13113,"Sabine Maier-LÃ¤ngsfeld"
13114,"Doreen Daume"
13115,"Maryanne Vollers"
13116,"A. Walton Litz"
13117,"Aggie MacKenzie"
13118,"Grahame Lloyd"
13119,"Stephen Gill"
13120,"Greg Dinallo"
13121,"H. J. Oliver"
13122,"Don Bassingthwaite"
13123,"Bruce W. Hozeski"
13124,"Mark Musa"
13125,"the Late A. S. L. Farquha"
13126,"Robin Waterfield"
13127,"Lucy Poshek"
13128,"Isabel Quigly"
13129,"Mark Ellingham"
13130,"John Tenniel"
13131,"Joanne Ryder"
13132,"Stefanie Kuhn-Werner"
13133,"Mechtild Sandberg"
13134,"Susanne Aeckerle"
13135,"Senta Kapoun"
13136,"Sibylle Schmidt"
13137,"Joseph Kiermeier-Debre"
13138,"Anna Kuhlig-Wilkinson"
13139,"Erik GloÃŸmann"
13140,"Gloria Ernst"
13141,"J.S. Goodall"
13142,"Brenda Clark"
13143,"Stephen R. Bissette"
13144,"Deirdre O'Day"
13145,"Alice Outwater"
13146,"T.G.H James"
13147,"Bob Krogle"
13148,"Doug Hart"
13149,"Dolores French"
13150,"Marti Hefley"
13151,"Richard F. Heller"
13152,"Clara Drechsler"
13153,"Schultz"
13154,"David Mecham"
13155,"Sherry Rosenthal"
13156,"Nevill Coghill"
13157,"Nicole-Lise Berheim"
13158,"Joseph Mugnaini"
13159,"Oprah Winfrey"
13160,"Christine Filipak"
13161,"Richard Stark"
13162,"Patrick Larkin"
13163,"C"
13164,"Annie Kimberlin"
13165,"Paul Blackburn"
13166,"Roger Senhouse"
13167,"Richard Seaver"
13168,"Steve Goldberg"
13169,"William Edward Farrison"
13170,"Carlos De Abreu"
13171,"Garry B. Trudeau"
13172,"John Markoff"
13173,"Thomas A. Critchley"
13174,"Greg Brodeur"
13175,"Alma Alexander Hromic"
13176,"Gloria Singer"
13177,"Peter Longden"
13178,"Heinz Tophinke"
13179,"Marcus Ingendaay"
13180,"Frank MacCourt"
13181,"Rick Kollath"
13182,"Sharon Jennings"
13183,"Donna Diamond"
13184,"Marc McBride"
13185,"Bruce Patton"
13186,"Edward M. Hallowell (Introduction)"
13187,"Michael Spring"
13188,"Janet Mills"
13189,"James Saywell"
13190,"Oscar Ratti"
13191,"Michael Kent"
13192,"David Flannery"
13193,"Mike Burns"
13194,"Raymond Regh"
13195,"Terri Gibbs"
13196,"Trevor Blount"
13197,"Paul Turner"
13198,"Russ McDonald"
13199,"Margaret Ball"
13200,"Mabel Lee"
13201,"Roger Tennant"
13202,"Tania Modleski"
13203,"Jessica Maxwell"
13204,"Chris Bull"
13205,"Paul Geiger"
13206,"David Gilleece"
13207,"Ed Little"
13208,"Irene Trivas"
13209,"Anna Katherine Nicholas"
13210,"Phyllis Wise"
13211,"John T. Burgoyne"
13212,"Susan McCarthy"
13213,"Troy Howell"
13214,"Mary Gehr"
13215,"Joe Krush"
13216,"Leonard Shortall"
13217,"Don Orehek"
13218,"John E. Hankins"
13219,"Dagmar Ploetz"
13220,"Irmela Arnsberger"
13221,"Chris Kalb"
13222,"Leslie A. Fiedler"
13223,"Karoline Kehr"
13224,"Monika Curths"
13225,"E. A. Proulx"
13226,"Christian Spiel"
13227,"Antoine De Saint- ExupÃ©ry"
13228,"Elke Wehr"
13229,"Franz Geritz"
13230,"Michael Larvey"
13231,"Robert Gerzon"
13232,"Klaus Berr"
13233,"Christoph Hahn"
13234,"Gaby Wurster"
13235,"Werner Schmitz"
13236,"Angelika Bardeleben"
13237,"Ben Bycel"
13238,"Sir Doyle"
13239,"Jeanne D'haem"
13240,"Lotte Reiniger"
13241,"Kieran Scott"
13242,"Ros Schwartz"
13243,"Judy Knipe"
13244,"Anne-CÃ©cile Padoux"
13245,"Vautrin"
13246,"Frances Partridge"
13247,"Tobias Smollett"
13248,"Matthieu Ricard"
13249,"Jennifer Youngs"
13250,"Philip Rieff"
13251,"Clayton Matthews"
13252,"Unitarian Universalist Associatio"
13253,"Detlev Ullrich"
13254,"Eike SchÃ¶nfeld"
13255,"Benjamin Von Stuckrad-"
13256,"I.Q. Hunter"
13257,"Kelly McCann"
13258,"Albert Gilman"
13259,"John Russell Brown"
13260,"Russell Fraser"
13261,"William H. Matchett"
13262,"Reuben Brower"
13263,"S. Nagarajan"
13264,"Daniel Seltzer"
13265,"Barbara Everett"
13266,"P. H. Davison"
13267,"John McPherson"
13268,"Billie Fitzpatrick"
13269,"GÃ¼nter W. Kienitz"
13270,"Gina Mayer"
13271,"Tim Rice"
13272,"Nikos Stangos"
13273,"Alex Ogg"
13274,"Barbara Samuel"
13275,"Kathy Troccoli"
13276,"Isamu Saito"
13277,"George Hughes"
13278,"Rosalind Fergusson"
13279,"Thomas W. Speh"
13280,"Steven V. Roberts"
13281,"Quint Buchholz"
13282,"Betsy Taylor"
13283,"Ed Glinert"
13284,"GiÃ² Waeckerlin Induni"
13285,"Dagmar Roth"
13286,"Sneaky P. Brown"
13287,"Marcel Bieger"
13288,"Eveline Passet"
13289,"Christel Gersch"
13290,"Gerda Bean"
13291,"Katharina Schmidt"
13292,"Adele Ziminski"
13293,"Dalya Bilu"
13294,"Tim Robinson"
13295,"Patsi Bale Cox"
13296,"John Hughes"
13297,"Patricia Marx"
13298,"Mary Ellen Donovan"
13299,"Theo Colborn"
13300,"Jean-Claude Gotting"
13301," Richard Henry Dana"
13302,"David Floyd"
13303,"Pat Mulcahy"
13304,"Edidt Geever"
13305,"Angus Calder"
13306,"Thadious M. Davis"
13307,"Connie Lightner"
13308,"Samantha Glen"
13309,"Alison Weir"
13310,"Alvin F. Poussaint"
13311,"Kjell NordstrÃ¶m"
13312,"Karen Hunter"
13313,"Ted Michener"
13314,"Brian Wildsmith"
13315,"Vicky Emptage"
13316,"White Deer Of Autumn"
13317,"Jalaloddin Rumi"
13318,"Mark Schorer"
13319,"Blanche Sims"
13320,"Tony Goldwyn"
13321,"Kate Burton"
13322,"David Daiches"
13323,"Lisa Falkenstern"
13324,"Cliff Nielsen"
13325,"John Lawrence"
13326,"John Eidinow"
13327,"Christopher Greimes"
13328,"Bill Wassmuth"
13329," Robert H Waterman"
13330,"J.-P. Mayer"
13331,"Harvey Kidder"
13332,"Kay Salem"
13333,"Paul Joffe"
13334,"Wallace Fowlie"
13335,"Bernadine Healy"
13336,"Judith Ivey"
13337,"Debra Monk"
13338,"Dale Hull"
13339,"Tami Longaberger"
13340,"Keith Parkinson"
13341,"Janelle Dennison"
13342,"Laurie Abkemeier"
13343,"Linda Eyre"
13344,"Larry Dixon"
13345,"Ellen Guon"
13346,"David Trotter"
13347,"FranÃ§ois Ricard"
13348,"Diane Meglin"
13349,"Lisa Lenard"
13350,"Michael Meyer"
13351," Dr. Hessayon"
13352,"Debbie Patterson"
13353,"Laurel Aziz"
13354,"William Wilson"
13355,"Roma Felible"
13356,"Gertrud Wittich"
13357,"JÃ¶rg Scherzer"
13358,"Thomas Nils Lindquist"
13359,"Lisa Hammel"
13360,"Shelley O'Hara"
13361,"John M. Caher"
13362,"Patricia Waynant"
13363,"David Galloway"
13364,"James Barkley"
13365,"Elizabeth Cohen Van Pelt"
13366,"Monster Kody Scott"
13367,"Sheri S Tepper"
13368,"Gary Land"
13369,"Delilah Ahrendt"
13370,"David Wharry"
13371,"Nancy Tomes"
13372,"Richard Grimes"
13373,"Amy K. Brown"
13374,"M.D. Herter Norton"
13375,"H Roberts Design"
13376,"David Mulroy"
13377,"Bill Lyon"
13378,"Tony Britton"
13379,"Gwynedd M. Hudson"
13380,"Edward Hoagland"
13381,"Phil Parks"
13382,"Jael"
13383,"Ron Nyswaner"
13384,"William Novak"
13385,"Helga KrÃ¼ger"
13386,"Children's Classics"
13387,"Stefan Rudnicki"
13388,"Vera Neville"
13389,"Werner Richter"
13390,"Coletta BÃ¼rling"
13391,"Maria CsollÃ¡ny"
13392,"Russell Munson"
13393,"Janice Carlisle"
13394,"Frank Kermode"
13395,"Philip Bashe"
13396,"Ursula Segebrecht"
13397,"Bryan Dray"
13398,"Giovanni Bandini"
13399,"Susan M. Love M.D."
13400,"Ian Wiseman"
13401,"Arnold D. Dunchock"
13402,"Hans Pfitzinger"
13403,"Petra Hrabak"
13404,"Deborah L. Martin"
13405,"Jacob W. Grimm"
13406,"Clay Perry"
13407,"Ippy Patterson"
13408,"Sasha Williamson"
13409,"Steve Smith"
13410,"Manuela Soares"
13411,"Christina Buchmann"
13412,"Jeremy Tambling"
13413,"Lynn Solotaroff"
13414," M.D. Levinson"
13415,"Baz Luhrmann"
13416,"Harpersanfrancisco"
13417,"Stephen Fender"
13418,"Keith Jarrett"
13419,"Janet S. Klosko"
13420,"Peter Israel"
13421,"Dina Gray"
13422,"Bob Beckstrom"
13423,"Bruce H. Edwards"
13424,"Rick Wartzman"
13425,"Jennifer Ash"
13426,"Jan S. Danis"
13427,"Gloria Copeland"
13428,"Adam Begley"
13429,"Jerry I. Porras"
13430,"Trudy Dixon"
13431,"Victoria Marshall"
13432,"John Weisman"
13433,"Jon Goodell"
13434,"Frances L. Ilg"
13435,"Margaret Smith"
13436,"Ingrid Emerick"
13437,"Boston T. Party"
13438,"Robert Anton Wilson"
13439,"Joann Morse"
13440,"D. Craig"
13441,"Cecilia Fitzsimons"
13442,"Scott J. Peterson (MCSD MCT)"
13443,"Renee Graef"
13444,"Johanna Ellsworth"
13445,"Jane Pitz"
13446,"Anna LappÃ©"
13447,"Declan Kiberd"
13448,"Nina OlligschlÃ¤ger"
13449,"Philipp Rippel"
13450,"Ruth Brown"
13451,"Peter Barrett"
13452,"Jennifer F. Wyatt"
13453,"James Duncan"
13454,"Frank McSherry"
13455,"Joel Porte"
13456,"Carol M. Allen"
13457,"Inigo Surguy"
13458,"Peggy Taylor"
13459," Earl Spencer"
13460,"Nancy Singer"
13461,"Tatsuya Hamazaki"
13462,"Dan Papia"
13463,"Tony Kerins"
13464,"Barbara Allen"
13465,"Amelie Glienke"
13466,"Chris Fisher"
13467,"Sue Hellard"
13468,"Helmut Sembdner"
13469,"Phyllis D. James"
13470,"Richard Zoozmann"
13471,"Knut KrÃ¼ger"
13472," Joan (editor) Pullman"
13473,"Simon Callow"
13474,"George Chapman"
13475,"Sandra Egnolff"
13476,"Carlo Fruttero"
13477,"D. Osmond"
13478,"Carlo A. Michelini"
13479,"Elizabeth GuzmÃ¡n"
13480," Sir Doyle"
13481,"Al Gore"
13482,"Enid C. King"
13483,"Michael F. Scheier"
13484,"Vernon J. Nordby"
13485,"Julie Sherman"
13486,"Michele Hall"
13487,"Tracy West"
13488,"Keith Batcheller"
13489,"Ilon Wikland"
13490,"Sheri McGregor"
13491,"Tom Collins"
13492,"A. Grove Day"
13493,"Stephen E. Heiman"
13494,"William Irwin"
13495,"Peter Bonventre"
13496,"Regina Kehn"
13497,"Marcia Chen"
13498,"Christopher Roden"
13499,"Michael Hayden"
13500,"Rachael Leigh Cook"
13501,"G. H. McWilliam"
13502,"Alma Maritano"
13503,"Luigi Ricci"
13504,"Alethea Hayter"
13505,"Robert A. Harper"
13506,"Henry Reed"
13507,"Richard I. Abrams"
13508,"Jerry O'Brien"
13509,"Elizabeth A. Flynn"
13510,"Pociao"
13511,"John Van Burek"
13512,"Friends"
13513,"Marilyn Hafner"
13514,"Patrick K. Luzadder"
13515,"Christopher Stuart-Clark"
13516,"Harry Paul"
13517,"Russell Kirk"
13518,"Bea Reiter"
13519,"Andrew Sanders"
13520,"Patricia Crick"
13521,"Mary Rowlandson"
13522,"Brigitta Restorff"
13523,"Laurie Allen Klein"
13524,"Bee Willey"
13525,"Jessica Macbeth"
13526,"Angelika Fel A"
13527,"Ira Skutch"
13528,"Editor And Introduction Burton Raffel"
13529,"Nicholas W. Maier"
13530,"Ulrich Bitz"
13531,"Nick Taylor"
13532," M.D. Epstein"
13533,"David Bradley"
13534,"RenÃ©e Zucker"
13535,"Chikako Noma"
13536,"Steve Woodward"
13537,"Glenn Stout"
13538," Owen (editor) Cuthbert"
13539," Hiaasen"
13540,"G. M. A. Grube"
13541,"S. Peters"
13542,"Stephen Youll"
13543,"John Helfers"
13544,"Barbara Love"
13545,"Leila Vennewitz"
13546,"E.V. Brunson"
13547,"Bruce Woods"
13548,"Leigh Keno"
13549,"ACSM"
13550,"David Magarshack"
13551,"Sean O'Brien Strub"
13552,"Axel Merz"
13553,"Lynne Hybels"
13554,"Bernhard Straub"
13555,"Bruce McCall"
13556,"Walter Wehner"
13557,"Noreen G. Kellough"
13558,"Carol Copple"
13559,"Jula Libonn"
13560,"Robert J. Canady"
13561,"Susan Goodwyn"
13562,"Ann Kositsky"
13563,"Dr. Robert Bucknam"
13564,"B. Blake Levitt"
13565,"Ann Shulman"
13566,"Jerry Bobrow"
13567,"Chandler S. Robbins"
13568,"Cynthia Griffin Wolff"
13569,"A. Mousnier-LomprÃ©"
13570,"Jacques Papy"
13571,"Rainer Laabs"
13572,"Emmanuel Jouanne"
13573,"Jean-Pierre Harrison"
13574,"Monika Blaich"
13575,"Martin Brokenleg"
13576,"Helmut Kossodo"
13577,"Digby Fairweather"
13578,"Richard Holbrooke"
13579,"Brian Lee"
13580,"William Harvey"
13581,"Wendy Lazear"
13582,"David Borgenicht"
13583,"Shin Kimura"
13584,"Yutaka Satoh"
13585,"GUILLERMO PIEDRAHITA"
13586,"Glenn Fleishman"
13587,"Diana Martin"
13588,"John Tollett"
13589,"Maureen B. Keane"
13590,"Kevin Neary"
13591," Dan Gardiner"
13592,"Kathryn Petras"
13593,"Joan Stoliar"
13594,"David Ackroyd"
13595,"Rene Reid Yarnell"
13596,"Carrie Floyd"
13597,"Giles Watson"
13598,"Peter Friedrich"
13599,"Wiener"
13600,"Isabella MacDonald A"
13601,"Bernard Gagnebin"
13602,"Pierre-Paul Durastanti"
13603,"William Desmond"
13604,"Philippe Jaccottet"
13605,"William L. Ury"
13606,"V. Vale"
13607,"Ralph Leighton"
13608,"Klaus Lambrecht"
13609,"Dinka Mrkowatschki"
13610,"Annelies Laschitza"
13611,"Tratschke"
13612,"Genevi Stamper"
13613," Jr. Buckley"
13614,"Tillie Olsen"
13615,"Ron Beyma"
13616,"James Schuyler"
13617,"Shirley Dobson"
13618,"Deborah Werksman"
13619,"Dr. Peter V. Rabins MD MPH"
13620,"Ginny Elkin"
13621,"Carmen Renee Berry"
13622,"Andy Roberts"
13623,"Roy S. Johnson"
13624,"Walter Velez"
13625,"Christel Wiemken"
13626,"Forrest J. A"
13627,"Barnabas Kindersley"
13628,"Wayne G. Hammond"
13629,"R. H. W. Dillard"
13630,"Donald Slatoff"
13631,"John Geiger"
13632,"Clive Barda"
13633,"David Wright"
13634,"Claudia L. Johnson"
13635,"Wilhelm K. Grimm"
13636,"J.F."
13637,"Christoph GÃ¶hler"
13638,"Caroline EinhÃ¤upl"
13639,"Harro Christensen"
13640,"Walter Allen"
13641,"Angelika Kutsch"
13642,"Marcus Cunliffe"
13643,"Siegfried Berger"
13644," Jr. Smith"
13645,"Liselotte Julius"
13646,"Angelika Naujokat"
13647,"Douglas Keith Candland"
13648,"Peggy Ferber"
13649,"Ruth Nanda Ashen"
13650,"HÃ©lÃ¨ne Narbonne"
13651,"Jacques Martinache"
13652,"Lori Seeger"
13653,"Laura Wickenden"
13654,"Mary Ann Martello"
13655,"Katherine Spencer"
13656,"Barbara Gibson"
13657,"Paul Lopez"
13658,"Fritz Siebel"
13659,"Stoddard"
13660,"Roswitha Quadflieg"
13661,"Yoshitaka Amano"
13662,"Kelley Jones"
13663,"Jill Bennett"
13664,"Mike Dringenberg"
13665,"Eric H. Warmington"
13666,"Angela Davis"
13667,"Theresa Medeiros"
13668,"Metsy Hingle"
13669,"Kimberly Cates"
13670,"Elizabeth Duke"
13671,"Michael Heslop"
13672,"Mark Williams"
13673,"Mark Olson"
13674,"Gene Biggs"
13675,"Jose Cardona"
13676,"Julie Durrell"
13677,"R. P. C. Mutter"
13678,"Sascha DÃ¶nges"
13679,"Elinor Lenz"
13680,"Gilbert Pestureau"
13681,"Jean-Pierre Renard"
13682,"Armand Pierhal"
13683,"Francis Ledoux"
13684,"Magda Bogin"
13685,"Eros Keith"
13686,"M. I. Finley"
13687,"Maxwell Staniforth"
13688,"Paul Bacon"
13689,"Cheryle B. Torsney"
13690,"Johanna Westerman"
